minute,location_x,location_y,xg,home_ppda,away_ppda,home_fouls_committed,away_fouls_committed,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,total_match_fouls,total_match_cards,avg_match_ppda,pressing_intensity_score,Atmosphere_Tension_Index,NEW_OPPONENT_PPDA,NEW_IS_HIGH_TENSION,NEW_IS_LATE_GAME,NEW_TENSION_X_PPDA,NEW_FOULS_PER_PPDA,NEW_TOTAL_CARDS,is_goal,body_part_Left Foot,body_part_Right Foot,situation_From Corner,situation_Open Play,situation_Rare,situation_Set Piece
49,0.8419999694824218,0.524000015258789,0.072337806224823,7.607142857142857,18.9375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,13.272321428571429,11.727678571428571,56.80952380952381,7.607142857142857,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
49,0.7080000305175781,0.29,0.0108524020761251,7.607142857142857,18.9375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,13.272321428571429,11.727678571428571,56.80952380952381,7.607142857142857,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
51,0.970999984741211,0.4229999923706055,0.1154887303709983,7.607142857142857,18.9375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,13.272321428571429,11.727678571428571,56.80952380952381,7.607142857142857,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
73,0.830999984741211,0.624000015258789,0.0187687557190656,7.607142857142857,18.9375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,13.272321428571429,11.727678571428571,56.80952380952381,7.607142857142857,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,1,0,0,0
31,0.9640000152587892,0.6220000076293946,0.0824005156755447,7.607142857142857,18.9375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,13.272321428571429,11.727678571428571,56.80952380952381,7.607142857142857,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
92,0.8469999694824218,0.4709999847412109,0.1281359940767288,7.607142857142857,18.9375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,13.272321428571429,11.727678571428571,56.80952380952381,7.607142857142857,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
43,0.8119999694824219,0.5359999847412109,0.0500275455415248,7.607142857142857,18.9375,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,13.272321428571429,11.727678571428571,56.80952380952381,7.607142857142857,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
38,0.9459999847412108,0.5209999847412109,0.5287830829620361,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,1,0,0,0,1,0,0
65,0.7580000305175781,0.51,0.0902807936072349,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
52,0.875999984741211,0.519000015258789,0.1474542468786239,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
30,0.960999984741211,0.57,0.5554289817810059,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,0,1,0,0,1,0,0
73,0.8809999847412109,0.5640000152587891,0.0641596019268035,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,1,0,0,0
72,0.9690000152587892,0.5170000076293946,0.6611111164093018,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,0,1,0,0,0
44,0.8590000152587891,0.4540000152587891,0.0492640025913715,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,0,1,0,0,1,0,0
46,0.87,0.625,0.0903701558709144,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,0,1,0,0,1,0,0
30,0.855999984741211,0.6129999923706054,0.0832008346915245,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
45,0.8390000152587891,0.784000015258789,0.0197901893407106,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
48,0.8140000152587891,0.664000015258789,0.0636219605803489,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,8.12,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
23,0.911999969482422,0.5320000076293945,0.1398965269327163,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
53,0.8180000305175781,0.625999984741211,0.0343583673238754,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
79,0.8469999694824218,0.42,0.0544938519597053,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,1,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
23,0.9259999847412108,0.325,0.0518000237643718,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
47,0.941999969482422,0.6609999847412109,0.0571251325309276,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,0,815.2184804733728,0.9473593964334704,5.0,0,1,0,0,1,0,0
94,0.935,0.505,0.5535653829574585,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,1,815.2184804733728,0.9473593964334704,5.0,0,0,1,1,0,0,0
32,0.8069999694824219,0.2610000038146973,0.0143299978226423,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
47,0.8080000305175781,0.774000015258789,0.0146059263497591,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
23,0.8669999694824219,0.4570000076293945,0.0799422264099121,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,0,815.2184804733728,0.9473593964334704,5.0,0,1,0,0,1,0,0
57,0.9,0.5020000076293946,0.0805324465036392,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,0,0,1,0,0
57,0.970999984741211,0.414000015258789,0.0913624539971351,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,0,0,1,0,0
79,0.8180000305175781,0.6129999923706054,0.0339688844978809,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,1,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
32,0.764000015258789,0.5590000152587891,0.0255238264799118,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,0,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
76,0.8980000305175782,0.4459999847412109,0.0569560453295707,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,1,815.2184804733728,0.9473593964334704,5.0,0,0,0,0,1,0,0
90,0.899000015258789,0.4379999923706055,0.3771198093891144,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,1,815.2184804733728,0.9473593964334704,5.0,0,1,0,0,1,0,0
79,0.8169999694824219,0.524000015258789,0.0605113394558429,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,1,815.2184804733728,0.9473593964334704,5.0,1,1,0,0,1,0,0
90,0.8390000152587891,0.4620000076293945,0.0825795233249664,25.76923076923077,8.12,7.0,10.0,0.0,5.0,0.0,0.0,17.0,15.0,16.944615384615386,8.055384615384614,48.11076923076923,25.76923076923077,0,1,815.2184804733728,0.9473593964334704,5.0,0,0,1,0,1,0,0
90,0.86,0.585999984741211,0.0671736225485801,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,6.521739130434782,0,1,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
90,0.8590000152587891,0.6120000076293945,0.0554842427372932,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,6.521739130434782,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
31,0.7119999694824218,0.5029999923706054,0.0125154498964548,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,6.521739130434782,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
5,0.875999984741211,0.524000015258789,0.0279136784374713,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,6.521739130434782,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,1,0,0,0
92,0.7090000152587891,0.5540000152587891,0.0141035579144954,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
74,0.8119999694824219,0.6990000152587891,0.0270550698041915,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
53,0.9180000305175782,0.4870000076293945,0.0749425813555717,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,0,1,0,0
54,0.8490000152587891,0.479000015258789,0.0544085726141929,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,1,0,0,0
20,0.759000015258789,0.675,0.0150222079828381,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
59,0.7040000152587891,0.4979999923706055,0.0137301264330744,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
9,0.9619999694824218,0.485,0.1377767622470855,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
13,0.911999969482422,0.485,0.1397867947816848,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
45,0.9009999847412108,0.7090000152587891,0.0324735306203365,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,1,0,0,0
61,0.8109999847412109,0.664000015258789,0.0895946323871612,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,0,0,0
9,0.9230000305175782,0.3390000152587891,0.0842949226498603,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
32,0.9669999694824218,0.5209999847412109,0.7083476781845093,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,0,1,0,0
63,0.901999969482422,0.4329999923706055,0.1284407079219818,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
73,0.784000015258789,0.685,0.0211822763085365,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
32,0.91,0.2579999923706054,0.0266755800694227,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,1,0,0,1,0,0
6,0.774000015258789,0.3189999961853027,0.0161984004080295,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
42,0.915,0.5129999923706055,0.056142583489418,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,0,0,0,1
69,0.8859999847412109,0.534000015258789,0.0378696098923683,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,0,689.9911111111111,1.5465116279069766,0.0,0,0,0,1,0,0,0
96,0.7619999694824219,0.6090000152587891,0.0191788002848625,6.521739130434782,17.5,10.0,11.0,2.0,2.0,0.0,0.0,21.0,12.0,12.01086956521739,12.98913043478261,56.80952380952381,17.5,0,1,689.9911111111111,1.5465116279069766,0.0,0,0,1,0,1,0,0
67,0.8590000152587891,0.519000015258789,0.0988715142011642,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,1,0,0,1,0,0
36,0.8909999847412109,0.5270000076293946,0.3936730921268463,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,0,1,0,1,0,0
47,0.9230000305175782,0.580999984741211,0.1222963705658912,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,1,0,0,1,0,0
64,0.9159999847412108,0.4729999923706054,0.2814660668373108,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,0,0,0,1,0,0
70,0.953000030517578,0.5359999847412109,0.0939335376024246,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,0,0,1,0,0,0
73,0.8619999694824219,0.4720000076293945,0.0669401213526725,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,1,0,0,1,0,0
88,0.919000015258789,0.4379999923706055,0.1043728440999984,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,1,403.97912785646673,1.848104508196721,2.0,0,0,1,0,1,0,0
69,0.9180000305175782,0.5729999923706055,0.3289869129657745,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,0,1,0,1,0,0
16,0.8090000152587891,0.4270000076293945,0.0313093699514865,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,1,0,1,0,0,0
69,0.9009999847412108,0.545,0.1196858286857605,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,0,1,0,1,0,0
88,0.8119999694824219,0.4459999847412109,0.0504759103059768,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,1,403.97912785646673,1.848104508196721,2.0,0,1,0,0,1,0,0
46,0.9259999847412108,0.495,0.5484049916267395,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,1,0,0,1,0,0
47,0.9290000152587892,0.6909999847412109,0.2073821723461151,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,0,403.97912785646673,1.848104508196721,2.0,0,1,0,0,1,0,0
93,0.941999969482422,0.67,0.0594122819602489,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,8.54054054054054,0,1,403.97912785646673,1.848104508196721,2.0,0,1,0,0,1,0,0
18,0.8919999694824219,0.3420000076293945,0.2820578515529632,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,5.6923076923076925,0,0,403.97912785646673,1.848104508196721,2.0,0,0,1,0,1,0,0
33,0.8240000152587891,0.36,0.0456895194947719,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,5.6923076923076925,0,0,403.97912785646673,1.848104508196721,2.0,0,1,0,0,1,0,0
34,0.9669999694824218,0.4379999923706055,0.068407617509365,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,5.6923076923076925,0,0,403.97912785646673,1.848104508196721,2.0,0,0,0,1,0,0,0
53,0.8640000152587891,0.4209999847412109,0.1341098845005035,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,5.6923076923076925,0,0,403.97912785646673,1.848104508196721,2.0,0,1,0,0,1,0,0
39,0.8,0.669000015258789,0.0279733650386333,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,5.6923076923076925,0,0,403.97912785646673,1.848104508196721,2.0,0,0,1,0,1,0,0
51,0.9440000152587892,0.7419999694824219,0.0412442311644554,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,5.6923076923076925,0,0,403.97912785646673,1.848104508196721,2.0,0,0,1,0,1,0,0
21,0.8490000152587891,0.5640000152587891,0.1000795364379882,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,5.6923076923076925,0,0,403.97912785646673,1.848104508196721,2.0,0,0,1,0,1,0,0
47,0.89,0.5279999923706055,0.1853135675191879,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,5.6923076923076925,0,0,403.97912785646673,1.848104508196721,2.0,0,0,0,0,1,0,0
80,0.9640000152587892,0.6379999923706055,0.0620712116360664,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,5.6923076923076925,0,1,403.97912785646673,1.848104508196721,2.0,0,0,1,0,1,0,0
92,0.745999984741211,0.6220000076293946,0.0151938609778881,8.54054054054054,5.6923076923076925,9.0,6.0,1.0,1.0,0.0,0.0,15.0,6.0,7.116424116424117,17.883575883575883,56.767151767151766,5.6923076923076925,0,1,403.97912785646673,1.848104508196721,2.0,0,0,1,0,1,0,0
10,0.8240000152587891,0.5229999923706055,0.0710145160555839,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,0,1,0,0,1,0,0
56,0.8140000152587891,0.3829999923706054,0.1180139109492302,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,0,0,1,0,0,0,0
7,0.8980000305175782,0.6359999847412109,0.0694747790694236,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,0,1,0,0,1,0,0
16,0.7580000305175781,0.4879999923706055,0.0183386318385601,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,0,1,0,1,0,0,0
69,0.7980000305175782,0.644000015258789,0.0409789569675922,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,0,0,1,0,1,0,0
48,0.8769999694824219,0.4379999923706055,0.0897536948323249,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,1,1,0,0,1,0,0
72,0.7019999694824218,0.529000015258789,0.2883963286876678,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,1,1,0,0,1,0,0
25,0.874000015258789,0.539000015258789,0.110383816063404,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,0,0,1,0,1,0,0
65,0.8730000305175781,0.5429999923706055,0.1089115515351295,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,0,1,0,0,1,0,0
1,0.9259999847412108,0.469000015258789,0.4865549504756927,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,0,0,1,0,1,0,0
45,0.779000015258789,0.6170000076293946,0.028057537972927,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,14.608695652173912,1,0,655.7293054275353,2.907117778487073,3.0,1,0,1,0,1,0,0
96,0.8859999847412109,0.2929999923706055,0.0390536338090896,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,4.03030303030303,1,1,655.7293054275353,2.907117778487073,3.0,0,0,1,0,1,0,0
51,0.8159999847412109,0.1720000076293945,0.0091531779617071,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,4.03030303030303,1,0,655.7293054275353,2.907117778487073,3.0,0,1,0,0,1,0,0
53,0.955999984741211,0.4459999847412109,0.3829073011875152,4.03030303030303,14.608695652173912,10.0,20.0,1.0,2.0,0.0,0.0,30.0,9.0,9.31949934123847,15.68050065876153,70.36100131752306,4.03030303030303,1,0,655.7293054275353,2.907117778487073,3.0,0,0,0,0,1,0,0
